OBJECTID,route_id,direction_id,time_period,speed_mph,base64_url,org_id,agency,district_name,route_name,Shape_Length
98,150,1,peak,18.50489966,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",04 - Oakland,San Rafael - San Francisco,41048.1306462397
99,150,1,all_day,18.9658344,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",04 - Oakland,San Rafael - San Francisco,41048.1306462397
100,12,0,peak,56.29348087,aHR0cHM6Ly9rYXJ0LmNvbm5leGlvbnoubmV0L3J0dC9wdWJsaWMvdXRpbGl0eS9ndGZzLmFzcHg=,rec5MLJKrAgeM8f6H,Kings County Area Public Transit Agency,06 - Fresno,Avenal,223973.458808309
101,12,0,all_day,56.29348087,aHR0cHM6Ly9rYXJ0LmNvbm5leGlvbnoubmV0L3J0dC9wdWJsaWMvdXRpbGl0eS9ndGZzLmFzcHg=,rec5MLJKrAgeM8f6H,Kings County Area Public Transit Agency,06 - Fresno,Avenal,223973.458808309
102,1889,0,offpeak,20.14056118,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding,Route 6 South,9730.73155820116
103,1889,0,peak,20.84407582,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding,Route 6 South,9730.73155820116
104,1889,0,all_day,20.56775405,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding,Route 6 South,9730.73155820116
105,1889,1,offpeak,17.92943069,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding,Route 6 South,8124.96874762579
106,1889,1,peak,19.02066723,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding,Route 6 South,8124.96874762579
107,1889,1,all_day,18.69556279,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding,Route 6 South,8124.96874762579
108,40,0,offpeak,15.43490466,aHR0cHM6Ly9ydC5wYXNhZGVuYXRyYW5zaXQubmV0L3J0dC9wdWJsaWMvdXRpbGl0eS9ndGZzLmFzcHg=,reczF5Y8R9CUJmfSy,City of Pasadena,07 - Los Angeles,Old Pasadena - SMV Station,12447.5344020777
109,40,0,peak,15.09236811,aHR0cHM6Ly9ydC5wYXNhZGVuYXRyYW5zaXQubmV0L3J0dC9wdWJsaWMvdXRpbGl0eS9ndGZzLmFzcHg=,reczF5Y8R9CUJmfSy,City of Pasadena,07 - Los Angeles,Old Pasadena - SMV Station,12447.5344020777
110,40,0,all_day,15.25101922,aHR0cHM6Ly9ydC5wYXNhZGVuYXRyYW5zaXQubmV0L3J0dC9wdWJsaWMvdXRpbGl0eS9ndGZzLmFzcHg=,reczF5Y8R9CUJmfSy,City of Pasadena,07 - Los Angeles,Old Pasadena - SMV Station,12447.5344020777
111,40,1,offpeak,13.1942273,aHR0cHM6Ly9ydC5wYXNhZGVuYXRyYW5zaXQubmV0L3J0dC9wdWJsaWMvdXRpbGl0eS9ndGZzLmFzcHg=,reczF5Y8R9CUJmfSy,City of Pasadena,07 - Los Angeles,Old Pasadena - SMV Station,12347.0544658116
112,40,1,peak,12.98664724,aHR0cHM6Ly9ydC5wYXNhZGVuYXRyYW5zaXQubmV0L3J0dC9wdWJsaWMvdXRpbGl0eS9ndGZzLmFzcHg=,reczF5Y8R9CUJmfSy,City of Pasadena,07 - Los Angeles,Old Pasadena - SMV Station,12347.0544658116
113,40,1,all_day,13.0798503,aHR0cHM6Ly9ydC5wYXNhZGVuYXRyYW5zaXQubmV0L3J0dC9wdWJsaWMvdXRpbGl0eS9ndGZzLmFzcHg=,reczF5Y8R9CUJmfSy,City of Pasadena,07 - Los Angeles,Old Pasadena - SMV Station,12347.0544658116
114,5671,0,peak,30.22378498,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Valley Express Daily,38293.8860081604
115,5671,0,all_day,30.22378498,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Valley Express Daily,38293.8860081604
116,5671,1,peak,32.71146639,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Valley Express Daily,39546.6313900942
117,5671,1,all_day,32.71146639,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Valley Express Daily,39546.6313900942
118,1,0,offpeak,12.85601461,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,recsNvWvLQwGsoxlE,City of Santa Rosa,04 - Oakland,"This route serves the Mendocino Ave corridor. With service to Santa Rosa Junior College, County Admin offices, Kaiser Hospital, and Coddingtown Mall.",8684.87019617048
119,1,0,peak,9.40405295,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,recsNvWvLQwGsoxlE,City of Santa Rosa,04 - Oakland,"This route serves the Mendocino Ave corridor. With service to Santa Rosa Junior College, County Admin offices, Kaiser Hospital, and Coddingtown Mall.",8684.87019617048
120,1,0,all_day,10.6539232,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,recsNvWvLQwGsoxlE,City of Santa Rosa,04 - Oakland,"This route serves the Mendocino Ave corridor. With service to Santa Rosa Junior College, County Admin offices, Kaiser Hospital, and Coddingtown Mall.",8684.87019617048
121,1,1,offpeak,11.46222868,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,recsNvWvLQwGsoxlE,City of Santa Rosa,04 - Oakland,"This route serves the Mendocino Ave corridor. With service to Santa Rosa Junior College, County Admin offices, Kaiser Hospital, and Coddingtown Mall.",8061.61055343005
122,1,1,peak,11.73933334,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,recsNvWvLQwGsoxlE,City of Santa Rosa,04 - Oakland,"This route serves the Mendocino Ave corridor. With service to Santa Rosa Junior College, County Admin offices, Kaiser Hospital, and Coddingtown Mall.",8061.61055343005
123,1,1,all_day,11.62369149,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1TUg==,recsNvWvLQwGsoxlE,City of Santa Rosa,04 - Oakland,"This route serves the Mendocino Ave corridor. With service to Santa Rosa Junior College, County Admin offices, Kaiser Hospital, and Coddingtown Mall.",8061.61055343005
124,4,1,offpeak,8.86225785,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1VQw==,recmB4uxrVLRXYF3L,City of Union City,04 - Oakland,Tamarack,16225.5547410237
125,4,1,peak,13.82707267,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1VQw==,recmB4uxrVLRXYF3L,City of Union City,04 - Oakland,Tamarack,16225.5547410237
126,4,1,all_day,11.1802723,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1VQw==,recmB4uxrVLRXYF3L,City of Union City,04 - Oakland,Tamarack,16225.5547410237
127,9cf77254-5a34-4478-9d00-eb863cdf1dd1,1,offpeak,35.62625048,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,recH2FdHvrL7nIpHA,Yolo County Transportation District,03 - Marysville,Causeway Connection Davis-Sacramento Express,45247.8328031025
128,9cf77254-5a34-4478-9d00-eb863cdf1dd1,1,peak,33.36117529,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,recH2FdHvrL7nIpHA,Yolo County Transportation District,03 - Marysville,Causeway Connection Davis-Sacramento Express,45247.8328031025
129,9cf77254-5a34-4478-9d00-eb863cdf1dd1,1,all_day,34.6189064,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,recH2FdHvrL7nIpHA,Yolo County Transportation District,03 - Marysville,Causeway Connection Davis-Sacramento Express,45247.8328031025
130,9cf77254-5a34-4478-9d00-eb863cdf1dd1,0,offpeak,35.0378357,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,recH2FdHvrL7nIpHA,Yolo County Transportation District,03 - Marysville,Causeway Connection Davis-Sacramento Express,46022.8020676335
131,9cf77254-5a34-4478-9d00-eb863cdf1dd1,0,peak,30.68072701,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,recH2FdHvrL7nIpHA,Yolo County Transportation District,03 - Marysville,Causeway Connection Davis-Sacramento Express,46022.8020676335
132,9cf77254-5a34-4478-9d00-eb863cdf1dd1,0,all_day,32.40789743,aHR0cHM6Ly93d3cueW9sb2J1cy5jb20vR1RGUy9nb29nbGVfdHJhbnNpdC56aXA=,recH2FdHvrL7nIpHA,Yolo County Transportation District,03 - Marysville,Causeway Connection Davis-Sacramento Express,46022.8020676335
133,5391,1,offpeak,14.84388179,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Neighborhood Connection,21850.2088277559
134,5391,1,peak,13.3654073,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Neighborhood Connection,21850.2088277559
135,5391,1,all_day,14.24722694,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Neighborhood Connection,21850.2088277559
136,5391,0,offpeak,12.75590606,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Neighborhood Connection,3510.79522441019
137,5391,0,peak,12.55911869,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Neighborhood Connection,3510.79522441019
138,5391,0,all_day,12.67316674,aHR0cHM6Ly90YWhvZS5zeW5jcm9tYXRpY3MuY29tL2d0ZnM=,rec3u4aMplqObcoTR,Tahoe Transportation District,03 - Marysville,Neighborhood Connection,3510.79522441019
139,803,0,offpeak,33.09028295,aHR0cHM6Ly9naXRsYWIuY29tL0xBQ01UQS9ndGZzX3JhaWwvcmF3L21hc3Rlci9ndGZzX3JhaWwuemlw,recPnGkwdpnr8jmHB,Los Angeles County Metropolitan Transportation Authority,07 - Los Angeles,Metro C Line,38092.7999506234
140,803,0,peak,33.04350915,aHR0cHM6Ly9naXRsYWIuY29tL0xBQ01UQS9ndGZzX3JhaWwvcmF3L21hc3Rlci9ndGZzX3JhaWwuemlw,recPnGkwdpnr8jmHB,Los Angeles County Metropolitan Transportation Authority,07 - Los Angeles,Metro C Line,38092.7999506234
141,803,0,all_day,33.07067302,aHR0cHM6Ly9naXRsYWIuY29tL0xBQ01UQS9ndGZzX3JhaWwvcmF3L21hc3Rlci9ndGZzX3JhaWwuemlw,recPnGkwdpnr8jmHB,Los Angeles County Metropolitan Transportation Authority,07 - Los Angeles,Metro C Line,38092.7999506234
142,803,1,offpeak,32.39115439,aHR0cHM6Ly9naXRsYWIuY29tL0xBQ01UQS9ndGZzX3JhaWwvcmF3L21hc3Rlci9ndGZzX3JhaWwuemlw,recPnGkwdpnr8jmHB,Los Angeles County Metropolitan Transportation Authority,07 - Los Angeles,Metro C Line,38092.7999506235
143,803,1,peak,32.52078197,aHR0cHM6Ly9naXRsYWIuY29tL0xBQ01UQS9ndGZzX3JhaWwvcmF3L21hc3Rlci9ndGZzX3JhaWwuemlw,recPnGkwdpnr8jmHB,Los Angeles County Metropolitan Transportation Authority,07 - Los Angeles,Metro C Line,38092.7999506235
144,803,1,all_day,32.4483191,aHR0cHM6Ly9naXRsYWIuY29tL0xBQ01UQS9ndGZzX3JhaWwvcmF3L21hc3Rlci9ndGZzX3JhaWwuemlw,recPnGkwdpnr8jmHB,Los Angeles County Metropolitan Transportation Authority,07 - Los Angeles,Metro C Line,38092.7999506235
145,164,1,offpeak,27.10496796,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",04 - Oakland,Petaluma - San Francisco,91724.2407796531
146,164,1,peak,22.27595682,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",04 - Oakland,Petaluma - San Francisco,91724.2407796531
147,164,1,all_day,24.46227346,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",04 - Oakland,Petaluma - San Francisco,91724.2407796531
148,164,0,peak,26.75871211,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",04 - Oakland,Petaluma - San Francisco,91414.0873093114
149,164,0,all_day,26.75871211,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1HRw==,recoX7qMhlPrgfuz3,"Golden Gate Bridge, Highway and Transportation District",04 - Oakland,Petaluma - San Francisco,91414.0873093114
150,1381,1,offpeak,49.43864138,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,reciWrBgYsAIm9eKK,City of Beaumont,08 - San Bernardino,CommuterLink from Beaumont to San Bernardino Transit Center,53382.918104441
151,1381,1,peak,43.05622545,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,reciWrBgYsAIm9eKK,City of Beaumont,08 - San Bernardino,CommuterLink from Beaumont to San Bernardino Transit Center,53382.918104441
152,1381,1,all_day,46.02723075,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9iZWF1bW9udC1jYS11cy9iZWF1bW9udC1jYS11cy56aXA=,reciWrBgYsAIm9eKK,City of Beaumont,08 - San Bernardino,CommuterLink from Beaumont to San Bernardino Transit Center,53382.918104441
153,2033,0,offpeak,39.14156798,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9sYWtldHJhbnNpdC1jYS11cy9sYWtldHJhbnNpdC1jYS11cy56aXA=,recPwXKbGLL4aIqXV,Lake Transit Authority,01 - Eureka,"Highway 29, Clearlake to Deer Park",75081.1659261675
154,2033,0,all_day,39.14156798,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9sYWtldHJhbnNpdC1jYS11cy9sYWtldHJhbnNpdC1jYS11cy56aXA=,recPwXKbGLL4aIqXV,Lake Transit Authority,01 - Eureka,"Highway 29, Clearlake to Deer Park",75081.1659261675
155,2033,1,peak,31.68983038,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9sYWtldHJhbnNpdC1jYS11cy9sYWtldHJhbnNpdC1jYS11cy56aXA=,recPwXKbGLL4aIqXV,Lake Transit Authority,01 - Eureka,"Highway 29, Clearlake to Deer Park",75622.9189509757
156,2033,1,all_day,31.68983038,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9sYWtldHJhbnNpdC1jYS11cy9sYWtldHJhbnNpdC1jYS11cy56aXA=,recPwXKbGLL4aIqXV,Lake Transit Authority,01 - Eureka,"Highway 29, Clearlake to Deer Park",75622.9189509757
157,21,1,offpeak,27.51281148,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,04 - Oakland,Napa-Solano Express,42967.3043378119
158,21,1,peak,29.27864481,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,04 - Oakland,Napa-Solano Express,42967.3043378119
159,21,1,all_day,28.62154838,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,04 - Oakland,Napa-Solano Express,42967.3043378119
160,21,0,offpeak,29.74345834,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,04 - Oakland,Napa-Solano Express,43957.1713650115
161,21,0,peak,31.3079638,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,04 - Oakland,Napa-Solano Express,43957.1713650115
162,21,0,all_day,30.80821476,aHR0cHM6Ly9hcGkuNTExLm9yZy90cmFuc2l0L2RhdGFmZWVkcz9vcGVyYXRvcl9pZD1WTg==,rec9RGrya9SjWYp2p,Napa Valley Transportation Authority,04 - Oakland,Napa-Solano Express,43957.1713650115
163,3424,1,offpeak,16.44019407,aHR0cHM6Ly9lbGtncm92ZXRyYW5zaXQuY29tL2d0ZnM=,recaJnArpFEk5QooE,City of Elk Grove,03 - Marysville, ,21071.109703545
164,3424,1,peak,16.40752361,aHR0cHM6Ly9lbGtncm92ZXRyYW5zaXQuY29tL2d0ZnM=,recaJnArpFEk5QooE,City of Elk Grove,03 - Marysville, ,21071.109703545
165,3424,1,all_day,16.42192335,aHR0cHM6Ly9lbGtncm92ZXRyYW5zaXQuY29tL2d0ZnM=,recaJnArpFEk5QooE,City of Elk Grove,03 - Marysville, ,21071.109703545
166,3424,0,offpeak,18.1723714,aHR0cHM6Ly9lbGtncm92ZXRyYW5zaXQuY29tL2d0ZnM=,recaJnArpFEk5QooE,City of Elk Grove,03 - Marysville, ,22233.9463267845
167,3424,0,peak,16.71107578,aHR0cHM6Ly9lbGtncm92ZXRyYW5zaXQuY29tL2d0ZnM=,recaJnArpFEk5QooE,City of Elk Grove,03 - Marysville, ,22233.9463267845
168,3424,0,all_day,17.35860799,aHR0cHM6Ly9lbGtncm92ZXRyYW5zaXQuY29tL2d0ZnM=,recaJnArpFEk5QooE,City of Elk Grove,03 - Marysville, ,22233.9463267845
169,155,1,offpeak,14.92618909,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding, ,15104.2139730657
170,155,1,peak,17.1228276,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding, ,15104.2139730657
171,155,1,all_day,16.03376448,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding, ,15104.2139730657
172,155,0,offpeak,15.58573553,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding, ,12525.4203896011
173,155,0,peak,16.10864187,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding, ,12525.4203896011
174,155,0,all_day,15.863007,aHR0cHM6Ly9ob3N0ZWQtZ3Rmcy1mZWVkcy5zMy5hbWF6b25hd3MuY29tL1JBQkEvZ3Rmcy56aXA=,recx4ZG2lvZb7kGAL,Shasta County,02 - Redding, ,12525.4203896011
175,66,0,offpeak,9.69618865,aHR0cHM6Ly9wcmVzaWRpb2J1cy5jb20vZ3Rmcw==,recsBfXgev9ICDCY1,Presidio Trust,04 - Oakland,Express shuttle service operates between downtown San Francisco and the Presidio of San Francisco.,17724.661186949
176,66,0,peak,9.60875293,aHR0cHM6Ly9wcmVzaWRpb2J1cy5jb20vZ3Rmcw==,recsBfXgev9ICDCY1,Presidio Trust,04 - Oakland,Express shuttle service operates between downtown San Francisco and the Presidio of San Francisco.,17724.661186949
177,66,0,all_day,9.63628699,aHR0cHM6Ly9wcmVzaWRpb2J1cy5jb20vZ3Rmcw==,recsBfXgev9ICDCY1,Presidio Trust,04 - Oakland,Express shuttle service operates between downtown San Francisco and the Presidio of San Francisco.,17724.661186949
178,16672,1,offpeak,32.50400313,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9nb2xkY291bnRyeXN0YWdlLWNhLXVzL2dvbGRjb3VudHJ5c3RhZ2UtY2EtdXMuemlw,reczUcQgqgtMpkpKC,Nevada County,03 - Marysville,Grass Valley to North San Juan,61942.9524781452
179,16672,1,peak,26.76757293,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9nb2xkY291bnRyeXN0YWdlLWNhLXVzL2dvbGRjb3VudHJ5c3RhZ2UtY2EtdXMuemlw,reczUcQgqgtMpkpKC,Nevada County,03 - Marysville,Grass Valley to North San Juan,61942.9524781452
180,16672,1,all_day,29.22301907,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9nb2xkY291bnRyeXN0YWdlLWNhLXVzL2dvbGRjb3VudHJ5c3RhZ2UtY2EtdXMuemlw,reczUcQgqgtMpkpKC,Nevada County,03 - Marysville,Grass Valley to North San Juan,61942.9524781452
181,16672,0,offpeak,31.13896606,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9nb2xkY291bnRyeXN0YWdlLWNhLXVzL2dvbGRjb3VudHJ5c3RhZ2UtY2EtdXMuemlw,reczUcQgqgtMpkpKC,Nevada County,03 - Marysville,Grass Valley to North San Juan,60639.4239431507
182,16672,0,all_day,31.13896606,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9nb2xkY291bnRyeXN0YWdlLWNhLXVzL2dvbGRjb3VudHJ5c3RhZ2UtY2EtdXMuemlw,reczUcQgqgtMpkpKC,Nevada County,03 - Marysville,Grass Valley to North San Juan,60639.4239431507
183,4819,1,offpeak,10.31126332,aHR0cHM6Ly9yZWRvbmRvYmVhY2hiY3QuY29tL2d0ZnM=,rec8zhnCPETu6qEiH,City of Redondo Beach,07 - Los Angeles,Redondo Beach Pier / Greenline Station,15978.8929832898
184,4819,1,peak,9.76443325,aHR0cHM6Ly9yZWRvbmRvYmVhY2hiY3QuY29tL2d0ZnM=,rec8zhnCPETu6qEiH,City of Redondo Beach,07 - Los Angeles,Redondo Beach Pier / Greenline Station,15978.8929832898
185,4819,1,all_day,10.00043921,aHR0cHM6Ly9yZWRvbmRvYmVhY2hiY3QuY29tL2d0ZnM=,rec8zhnCPETu6qEiH,City of Redondo Beach,07 - Los Angeles,Redondo Beach Pier / Greenline Station,15978.8929832898
186,4819,0,offpeak,9.2120312,aHR0cHM6Ly9yZWRvbmRvYmVhY2hiY3QuY29tL2d0ZnM=,rec8zhnCPETu6qEiH,City of Redondo Beach,07 - Los Angeles,Redondo Beach Pier / Greenline Station,15947.9653468505
187,4819,0,peak,9.61956095,aHR0cHM6Ly9yZWRvbmRvYmVhY2hiY3QuY29tL2d0ZnM=,rec8zhnCPETu6qEiH,City of Redondo Beach,07 - Los Angeles,Redondo Beach Pier / Greenline Station,15947.9653468505
188,4819,0,all_day,9.42615208,aHR0cHM6Ly9yZWRvbmRvYmVhY2hiY3QuY29tL2d0ZnM=,rec8zhnCPETu6qEiH,City of Redondo Beach,07 - Los Angeles,Redondo Beach Pier / Greenline Station,15947.9653468505
189,2031,0,offpeak,27.45194532,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9sYWtldHJhbnNpdC1jYS11cy9sYWtldHJhbnNpdC1jYS11cy56aXA=,recPwXKbGLL4aIqXV,Lake Transit Authority,01 - Eureka,"Highway 175, Kit?s Corner to Middletown",47185.3496884405
190,2031,0,all_day,27.45194532,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9sYWtldHJhbnNpdC1jYS11cy9sYWtldHJhbnNpdC1jYS11cy56aXA=,recPwXKbGLL4aIqXV,Lake Transit Authority,01 - Eureka,"Highway 175, Kit?s Corner to Middletown",47185.3496884405
191,2031,1,offpeak,31.35233915,aHR0cHM6Ly9kYXRhLnRyaWxsaXVtdHJhbnNpdC5jb20vZ3Rmcy9sYWtldHJhbnNpdC1jYS11cy9sYWtldHJhbnNpdC1jYS11cy56aXA=,recPwXKbGLL4aIqXV,Lake Transit Authority,01 - Eureka,"Highway 175, Kit?s Corner to Middletown",39651.9731372819
